case_id,success,翼根弦长,翼中弦长,翼尖弦长,翼根扭转角,翼中扭转角,翼尖扭转角,T_N,P_kW,eta_%,CT,CP,J
638,True,494.7446899590631,265.1973972240584,229.6177921094684,46.8557547817056,24.391177425001658,-0.9369766177288952,-29450.735742659,-2270.6205409048775,100.0,-0.16287771276378138,-0.24906680389949115,1.53116880538029
640,True,431.5838785624056,353.8808330755555,214.61529447801163,41.65700824573204,10.428200484713688,4.71280366757413,-32197.845985429583,-2485.318592862503,100.0,-0.17807064502062525,-0.2726172636267789,1.53116880538029
643,True,363.9035192166537,352.4866198998305,256.77590987946,45.35855209362046,13.748985278023786,4.626976665323038,-33237.45131895003,-2553.0264695088376,100.0,-0.1838201970990668,-0.28004421327834994,1.53116880538029
629,True,374.18723903410097,264.0742611994726,210.924599621899,37.22273772016558,14.634722356950508,-4.990824765990583,-27179.115726943244,-2066.8189344916764,100.0,-0.15031448596832062,-0.22671158697773752,1.53116880538029
630,True,393.6671302934292,344.4142282056735,306.5076648755058,32.68957090165565,24.254782156068543,-1.6089161965600152,-35430.016765234424,-2732.4992480156434,100.0,-0.19594621147426688,-0.2997307749580208,1.53116880538029
631,True,397.3468298414929,285.387191613695,252.6967456521073,36.08659826911633,13.963888161183425,-5.089263862605251,-30323.127593509544,-2319.5196761657394,100.0,-0.1677024882988278,-0.2544306025234647,1.53116880538029
196,True,326.9338877221604,262.9492427384255,258.00382444273805,41.5719956975129,24.865075175171963,3.640090550865272,-28672.51302640333,-2175.0027336238845,100.0,-0.15857374096653565,-0.238578384004433,1.53116880538029
181,True,413.1533375414576,308.0351585016033,269.34707189907215,43.04746191417574,20.39819426268938,0.9834095610161704,-32307.299569800838,-2482.2419077982413,100.0,-0.17867597962523293,-0.27227977874026604,1.53116880538029
182,True,398.3861007073805,276.7124410427044,269.07178013179725,35.62468868443108,23.895987930306447,0.0796024843804055,-30662.556703767834,-2345.426231388987,100.0,-0.1695797058192117,-0.25727232036810666,1.53116880538029
184,True,449.3879279065257,287.72740358148474,230.13494621283252,42.27088907214491,15.814685342336452,-4.401639588356564,-30018.711747796475,-2307.1842957282347,100.0,-0.16601891213583989,-0.25307752140528317,1.53116880538029
186,True,353.3754665860814,257.74921057378714,250.4208180460612,47.38428067670177,23.813761440627022,-1.8498905714428329,-28407.390639976453,-2157.914020905768,100.0,-0.1571074778388157,-0.23670390476724537,1.53116880538029
173,True,411.0572813952139,277.3016586893233,274.5600460982123,30.23268516521637,12.173558758172716,-9.558606673920922,-31083.579837533096,-2381.2667083719584,100.0,-0.17190818024672813,-0.2612037007513849,1.53116880538029
174,True,363.9365149718038,285.46317609085554,242.76262688527729,35.44557143660743,13.599114390814854,-9.608915391764082,-29488.588036666144,-2247.7208423105712,100.0,-0.16308705541398266,-0.24655491138535374,1.53116880538029
176,True,371.5918761060312,269.41275818122745,210.51924391453244,47.221022357515466,21.10913368523344,-7.029207425010294,-27380.039405508567,-2082.618025877103,100.0,-0.15142569722941662,-0.22844460626695612,1.53116880538029
668,True,416.98021667481055,349.8877527837008,222.51962904687215,32.34972930118348,23.265380625800223,-1.9583935129382155,-32200.26363874008,-2481.4057201250007,100.0,-0.17808401588663383,-0.27218805641701466,1.53116880538029
653,True,306.5135381242576,284.5209310009868,249.4979884162032,48.20890633784226,18.177134509450983,-7.788585685786394,-29053.768178768274,-2204.216922930982,100.0,-0.16068227800748505,-0.24178291978139452,1.53116880538029
