case_id,success,翼根弦长,翼中弦长,翼尖弦长,翼根扭转角,翼中扭转角,翼尖扭转角,T_N,P_kW,eta_%,CT,CP,J
89,True,374.7016980372973,309.3610607409007,302.58345610932605,39.879770246802,15.281886927269174,-7.791459065662014,-33405.81011586762,-2562.735925078377,100.0,-0.18475130781919322,-0.28110925387969393,1.53116880538029
90,True,518.2192997307403,306.5305706479144,297.72269571058024,39.56154524674746,22.623336012493816,3.437049458119871,-34679.99402721395,-2695.0185975660784,99.34237712937616,-0.1917982000576063,-0.2956194821870028,1.53116880538029
91,True,526.2719957782426,353.73343296618555,260.4882056344968,45.95723171297976,17.752327978867932,-9.27003779764314,-35288.57177271715,-2753.0265985949227,98.95573628835152,-0.19516394793204464,-0.30198244207245106,1.53116880538029
92,True,510.3902613130517,366.8768424078786,244.9763180885548,30.240350836047643,10.979844210232566,1.4397108997921926,-35031.047755379106,-2730.8411137169564,99.03164534659818,-0.19373970769260626,-0.29954889242733357,1.53116880538029
93,True,493.5727439639458,451.6897498272157,373.3755430504604,33.76473091072615,14.277375324762115,4.3751810474803445,-44445.97094921357,-3505.5711153218717,97.8793139378159,-0.24580907428018547,-0.3845298577223478,1.53116880538029
94,True,408.2047270984223,368.4803673684335,368.3668015563668,44.90354310254256,10.49777134994828,2.49053125014518,-39459.67236137783,-3065.587191168272,99.3704147471158,-0.21823227904353676,-0.33626754890326976,1.53116880538029
95,True,503.2792919372596,310.71909757667174,248.19472881605756,42.31827168507225,21.009380236460743,-5.0341258604251,-32497.47994745988,-2518.5721494072227,99.61221291732231,-0.1797277749079154,-0.27626488193097326,1.53116880538029
96,True,486.9264211174778,439.01302055970814,332.2231788576811,30.50584307842096,19.242388982629627,-5.527913871833009,-41973.83597566909,-3297.9072045704015,98.25564930483723,-0.2321368966594738,-0.3617509804928105,1.53116880538029
97,True,410.732389218437,255.76483456028453,245.8499041695274,49.11036922989545,21.52735166071166,-1.166006361193478,-28785.812244672783,-2198.033607310678,100.0,-0.15920034390409563,-0.24110466525523877,1.53116880538029
98,True,365.17485856220856,301.873182849174,255.7069800967636,43.09725767773725,20.706310329541356,3.193896291037497,-30849.28382438739,-2357.040752518381,100.0,-0.17061240281473788,-0.25854632965517516,1.53116880538029
99,True,436.7610145337975,380.6765800708067,270.43680411826364,49.95028447684807,10.418257817163704,-5.108084664926828,-35991.57418076105,-2791.736082713215,99.52765750172037,-0.19905191274522124,-0.3062285269273423,1.53116880538029
100,True,318.52835824158984,269.8777228778814,212.8769639748338,47.05950405918506,19.27245683695637,0.9076171180924372,-26870.639188078916,-2033.8640283038344,100.0,-0.14860845208412357,-0.22309672795169244,1.53116880538029
101,True,438.3591533471836,332.0898204662368,257.4599883803919,31.125580407350192,19.803857416445148,-1.058561967818591,-33182.21164058431,-2560.4148460194224,100.0,-0.18351469327245162,-0.28085465222679884,1.53116880538029
102,True,450.4683769224269,379.300847352812,287.6498688303992,48.29689081984467,21.57522375808857,-8.853870474324829,-36849.63378374116,-2863.3058311508294,99.35340113359217,-0.20379742357964026,-0.3140790894401536,1.53116880538029
103,True,474.7392520362313,454.1016306558598,367.11439735925416,31.11776489099392,19.172967098020344,-9.21019574468554,-44074.53582334628,-3470.8416600923724,98.03253789087512,-0.24375484703540531,-0.380720346507526,1.53116880538029
104,True,458.4087675689639,281.168962299938,251.38667189694328,46.6845978208838,13.365418502490268,-7.849858417944807,-30767.211275789807,-2366.972203333612,100.0,-0.17015849941778793,-0.2596357211532582,1.53116880538029
105,True,341.7304008598637,265.9703407871032,247.26983783316584,36.24205105452292,10.71011451496913,-7.676608886253194,-28512.41275940895,-2165.0966872981544,100.0,-0.15768830416357174,-0.23749177915206665,1.53116880538029
106,True,451.1963165583383,370.6807226206944,269.10438069461173,34.701717483502804,20.323606590941573,1.2763099471435613,-35633.22469708357,-2764.62909779243,99.50285732040685,-0.19707005583062723,-0.30325513266090925,1.53116880538029
107,True,536.2118239234253,416.70163369433897,270.7688917578181,34.295643541612385,16.216289951611973,-3.5638100243433923,-38749.592948488505,-3044.83119793186,98.24743577427898,-0.21430517475443964,-0.3339908017304056,1.53116880538029
108,True,557.269639905819,341.2087158186065,282.879653811555,45.93279197519519,14.398533015285963,-3.93174779576034,-36040.26689239917,-2819.372272499222,98.68539288807186,-0.19932120847926282,-0.3092599702433697,1.53116880538029
109,True,524.0942218595105,449.7999003505884,354.3992032806829,46.36763098140955,13.221513939094702,-4.648991052071326,-43847.44357097084,-3463.1389661749854,97.74434917977565,-0.24249891010478017,-0.37987542974540817,1.53116880538029
